uid,phase,name,level,cons,weapon,element,artifacts
c030fcc5c36111ef9d288878734f76cf,,Rina,60,1,Weeping Cradle,Electric,"4p Freedom Blues, Swing Jazz"
c030fcc5c36111ef9d288878734f76cf,,Lucy,60,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
c030fcc6c36111ef8aa38878734f76cf,,Piper,60,2,Weeping Gemini,Physical,"4p Fanged Metal, Freedom Blues"
c030fcc6c36111ef8aa38878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
c030fcc6c36111ef8aa38878734f76cf,,Yanagi,60,1,Timeweaver,Electric,"4p Chaos Jazz, Freedom Blues"
c030fcc6c36111ef8aa38878734f76cf,,Corin,55,2,Housekeeper,Physical,"4p Fanged Metal, Woodpecker Electro"
c030fcc6c36111ef8aa38878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
c030fcc6c36111ef8aa38878734f76cf,,Burnice,60,0,Flamemaker Shaker,Fire,"4p Chaos Jazz, Freedom Blues"
c030fcc6c36111ef8aa38878734f76cf,,Lycaon,60,0,Precious Fossilized Core,Ice,"4p Shockstar Disco, Swing Jazz"
c030fcc6c36111ef8aa38878734f76cf,,Rina,60,1,Weeping Cradle,Electric,"4p Freedom Blues, Puffer Electro"
c030fcc6c36111ef8aa38878734f76cf,,Lucy,60,2,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
c030fcc7c36111efb9c38878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Thunder Metal"
c030fcc7c36111efb9c38878734f76cf,,Miyabi,60,0,Fusion Compiler,Ice,"4p Branch & Blade Song, Polar Metal"
c030fcc7c36111efb9c38878734f76cf,,Yanagi,60,0,Weeping Gemini,Electric,"4p Chaos Jazz, Freedom Blues"
c030fcc7c36111efb9c38878734f76cf,,Nicole,60,6,The Vault,Ether,"4p Swing Jazz, Chaotic Metal"
c030fcc7c36111efb9c38878734f76cf,,Burnice,60,0,,Fire,"4p Chaos Jazz, Freedom Blues"
c030fcc7c36111efb9c38878734f76cf,,Seth,60,5,Peacekeeper - Specialized,Electric,"4p Swing Jazz, Flex"
c030fcc7c36111efb9c38878734f76cf,,Zhu Yuan,60,1,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
c030fcc7c36111efb9c38878734f76cf,,Rina,60,0,Weeping Cradle,Electric,"4p Swing Jazz, Puffer Electro"
c030fcc7c36111efb9c38878734f76cf,,Grace,60,0,Rainforest Gourmet,Electric,Flex
c030fcc8c36111ef8b618878734f76cf,,Piper,60,6,Roaring Ride,Physical,"4p Fanged Metal, Freedom Blues"
c030fcc8c36111ef8b618878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
c030fcc8c36111ef8b618878734f76cf,,Nicole,60,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
c030fcc8c36111ef8b618878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Polar Metal, Woodpecker Electro"
c030fcc8c36111ef8b618878734f76cf,,Caesar,60,0,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
c030fcc8c36111ef8b618878734f76cf,,Burnice,60,0,Electro-Lip Gloss,Fire,"4p Chaos Jazz, Freedom Blues"
c030fcc8c36111ef8b618878734f76cf,,Lycaon,60,2,The Restrained,Ice,"4p Shockstar Disco, Polar Metal"
c030fcc8c36111ef8b618878734f76cf,,Rina,60,0,Slice of Time,Electric,"4p Swing Jazz, Puffer Electro"
c030fcc8c36111ef8b618878734f76cf,,Grace,60,0,Rainforest Gourmet,Electric,"Freedom Blues, Swing Jazz, Thunder Metal"
c030fcc9c36111efb4798878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
c030fcc9c36111efb4798878734f76cf,,Yanagi,60,0,Timeweaver,Electric,"4p Chaos Jazz, Freedom Blues"
c030fcc9c36111efb4798878734f76cf,,Jane,60,0,Weeping Gemini,Physical,"4p Fanged Metal, Freedom Blues"
c030fcc9c36111efb4798878734f76cf,,Caesar,60,0,Tusks of Fury,Physical,"4p Proto Punk, Freedom Blues"
c030fcc9c36111efb4798878734f76cf,,Lycaon,60,0,Precious Fossilized Core,Ice,"4p Shockstar Disco, Swing Jazz"
c030fcc9c36111efb4798878734f76cf,,Seth,60,4,Peacekeeper - Specialized,Electric,"4p Swing Jazz, Proto Punk"
c030fccac36111ef884e8878734f76cf,,Miyabi,60,0,Rainforest Gourmet,Ice,"4p Branch & Blade Song, Woodpecker Electro"
c030fccac36111ef884e8878734f76cf,,Yanagi,60,0,Weeping Gemini,Electric,"4p Thunder Metal, Freedom Blues"
c030fccac36111ef884e8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Astral Voice, Swing Jazz"
c030fccac36111ef884e8878734f76cf,,Jane,60,0,Rainforest Gourmet,Physical,"4p Fanged Metal, Freedom Blues"
c030fccac36111ef884e8878734f76cf,,Burnice,60,0,Weeping Gemini,Fire,"4p Chaos Jazz, Freedom Blues"
c030fccac36111ef884e8878734f76cf,,Lucy,60,5,Weeping Cradle,Fire,"4p Swing Jazz, Astral Voice"
c030fccbc36111efbffd8878734f76cf,,Miyabi,60,2,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Polar Metal"
c030fccbc36111efbffd8878734f76cf,,Qingyi,60,0,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Swing Jazz"
c030fccbc36111efbffd8878734f76cf,,Nicole,51,6,The Vault,Ether,"4p Swing Jazz, Shockstar Disco"
c030fccbc36111efbffd8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Freedom Blues, Swing Jazz"
c030fccbc36111efbffd8878734f76cf,,Caesar,60,0,Demara Battery Mark II,Physical,"4p Proto Punk, Shockstar Disco"
c030fccbc36111efbffd8878734f76cf,,Soldier 11,60,4,Starlight Engine,Fire,"4p Inferno Metal, Puffer Electro"
c030fccbc36111efbffd8878734f76cf,,Lycaon,40,0,[Vortex] Arrow,Ice,"4p Shockstar Disco, Swing Jazz"
c030fccbc36111efbffd8878734f76cf,,Zhu Yuan,60,0,,Ether,"4p Chaotic Metal, Flex"
c030fccbc36111efbffd8878734f76cf,,Lucy,60,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Inferno Metal"
c030fcccc36111efba168878734f76cf,,Piper,60,6,Roaring Ride,Physical,"4p Fanged Metal, Freedom Blues"
c030fcccc36111efba168878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
c030fcccc36111efba168878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Astral Voice"
c030fcccc36111efba168878734f76cf,,Yanagi,60,0,Timeweaver,Electric,"4p Chaos Jazz, Freedom Blues"
c030fcccc36111efba168878734f76cf,,Nicole,60,6,The Vault,Ether,"4p Swing Jazz, Flex"
c030fcccc36111efba168878734f76cf,,Caesar,60,0,Spring Embrace,Physical,"4p Proto Punk, Shockstar Disco"
c030fcccc36111efba168878734f76cf,,Burnice,60,0,Electro-Lip Gloss,Fire,"4p Chaos Jazz, Inferno Metal"
c030fcccc36111efba168878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
c030fcccc36111efba168878734f76cf,,Rina,60,1,Slice of Time,Electric,"4p Swing Jazz, Puffer Electro"
c030fccdc36111ef92c88878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
c030fccdc36111ef92c88878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
c030fccdc36111ef92c88878734f76cf,,Yanagi,60,0,Fusion Compiler,Electric,"4p Chaos Jazz, Freedom Blues"
c030fccdc36111ef92c88878734f76cf,,Nicole,60,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
c030fccdc36111ef92c88878734f76cf,,Soukaku,50,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
c030fccdc36111ef92c88878734f76cf,,Koleda,55,0,Steam Oven,Fire,"4p Shockstar Disco, Swing Jazz"
c030fccdc36111ef92c88878734f76cf,,Soldier 11,60,0,The Brimstone,Fire,"4p Inferno Metal, Woodpecker Electro"
c030fccdc36111ef92c88878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
c030fccdc36111ef92c88878734f76cf,,Lucy,55,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
c030fccec36111ef8e028878734f76cf,,Qingyi,60,0,Hellfire Gears,Electric,"4p Shockstar Disco, Thunder Metal"
c030fccec36111ef8e028878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
c030fccec36111ef8e028878734f76cf,,Yanagi,60,0,Weeping Gemini,Electric,"4p Chaos Jazz, Freedom Blues"
c030fccec36111ef8e028878734f76cf,,Nicole,45,6,Kaboom the Cannon,Ether,"4p Swing Jazz, Freedom Blues"
c030fccec36111ef8e028878734f76cf,,Jane,60,0,Rainforest Gourmet,Physical,"4p Fanged Metal, Freedom Blues"
c030fccec36111ef8e028878734f76cf,,Caesar,60,0,Demara Battery Mark II,Physical,"4p Freedom Blues, Shockstar Disco"
c030fccec36111ef8e028878734f76cf,,Seth,45,3,Peacekeeper - Specialized,Electric,"4p Proto Punk, Hormone Punk"
c030fccec36111ef8e028878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
c030fccec36111ef8e028878734f76cf,,Rina,55,1,Slice of Time,Electric,"4p Swing Jazz, Thunder Metal"
c030fccfc36111ef94368878734f76cf,,Burnice,60,0,Weeping Gemini,Fire,"4p Chaos Jazz, Freedom Blues"
c030fccfc36111ef94368878734f76cf,,Jane,60,0,Rainforest Gourmet,Physical,"4p Fanged Metal, Freedom Blues"
c030fccfc36111ef94368878734f76cf,,Lucy,55,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
c030fcd0c36111efa9038878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
c030fcd0c36111efa9038878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Astral Voice, Shockstar Disco"
c030fcd0c36111efa9038878734f76cf,,Yanagi,60,0,Weeping Gemini,Electric,"4p Chaos Jazz, Freedom Blues"
c030fcd0c36111efa9038878734f76cf,,Nicole,55,6,The Vault,Ether,"4p Chaotic Metal, Swing Jazz"
c030fcd0c36111efa9038878734f76cf,,Jane,60,1,Sharpened Stinger,Physical,"4p Fanged Metal, Chaos Jazz"
c030fcd0c36111efa9038878734f76cf,,Burnice,60,0,Electro-Lip Gloss,Fire,"4p Chaos Jazz, Freedom Blues"
c030fcd0c36111efa9038878734f76cf,,Zhu Yuan,60,0,The Brimstone,Ether,"4p Chaotic Metal, Woodpecker Electro"
c030fcd0c36111efa9038878734f76cf,,Rina,55,0,Slice of Time,Electric,"4p Swing Jazz, Puffer Electro"
c030fcd0c36111efa9038878734f76cf,,Lucy,55,3,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
c030fcd1c36111efba518878734f76cf,,Qingyi,60,6,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Woodpecker Electro"
c030fcd1c36111efba518878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Woodpecker Electro, Polar Metal"
c030fcd1c36111efba518878734f76cf,,Yanagi,60,0,Timeweaver,Electric,"4p Chaos Jazz, Freedom Blues"
c030fcd1c36111efba518878734f76cf,,Nicole,60,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
c030fcd1c36111efba518878734f76cf,,Ellen,60,1,Deep Sea Visitor,Ice,"4p Polar Metal, Woodpecker Electro"
c030fcd1c36111efba518878734f76cf,,Caesar,60,0,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
c030fcd1c36111efba518878734f76cf,,Lycaon,60,1,The Restrained,Ice,"4p Shockstar Disco, Swing Jazz"
c030fcd1c36111efba518878734f76cf,,Nekomata,60,0,Steel Cushion,Physical,"4p Woodpecker Electro, Fanged Metal"
c030fcd1c36111efba518878734f76cf,,Lucy,60,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
c030fcd2c36111efb8ee8878734f76cf,,Piper,60,6,Roaring Ride,Physical,"4p Fanged Metal, Freedom Blues"
c030fcd2c36111efb8ee8878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
c030fcd2c36111efb8ee8878734f76cf,,Nicole,55,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
c030fcd2c36111efb8ee8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Polar Metal"
c030fcd2c36111efb8ee8878734f76cf,,Caesar,60,0,Precious Fossilized Core,Physical,"4p Proto Punk, Shockstar Disco"
c030fcd2c36111efb8ee8878734f76cf,,Soldier 11,50,0,The Brimstone,Fire,"4p Inferno Metal, Woodpecker Electro"
c030fcd2c36111efb8ee8878734f76cf,,Burnice,60,0,Roaring Ride,Fire,"4p Chaos Jazz, Freedom Blues"
c030fcd2c36111efb8ee8878734f76cf,,Anby,60,6,Demara Battery Mark II,Electric,"4p Shockstar Disco, Thunder Metal"
c030fcd2c36111efb8ee8878734f76cf,,Zhu Yuan,60,0,Steel Cushion,Ether,"4p Chaotic Metal, Woodpecker Electro"
c030fcd3c36111efa53a8878734f76cf,,Miyabi,60,0,Rainforest Gourmet,Ice,"4p Branch & Blade Song, Woodpecker Electro"
c030fcd3c36111efa53a8878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
c030fcd3c36111efa53a8878734f76cf,,Yanagi,60,1,Timeweaver,Electric,"4p Chaos Jazz, Freedom Blues"
c030fcd3c36111efa53a8878734f76cf,,Nicole,60,6,The Vault,Ether,"4p Swing Jazz, Chaotic Metal"
c030fcd3c36111efa53a8878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Polar Metal, Puffer Electro"
c030fcd3c36111efa53a8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
c030fcd3c36111efa53a8878734f76cf,,Lycaon,60,0,The Restrained,Ice,"4p Shockstar Disco, Swing Jazz"
c030fcd3c36111efa53a8878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
c030fcd3c36111efa53a8878734f76cf,,Rina,60,0,Weeping Cradle,Electric,"4p Freedom Blues, Puffer Electro"
c030fcd4c36111efb4b08878734f76cf,,Miyabi,60,1,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Polar Metal"
c030fcd4c36111efb4b08878734f76cf,,Yanagi,60,0,Timeweaver,Electric,"4p Chaos Jazz, Freedom Blues"
c030fcd4c36111efb4b08878734f76cf,,Ellen,60,2,Deep Sea Visitor,Ice,"4p Polar Metal, Woodpecker Electro"
c030fcd4c36111efb4b08878734f76cf,,Lighter,60,0,Blazing Laurel,Fire,"4p Shockstar Disco, Swing Jazz"
c030fcd4c36111efb4b08878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
c030fcd4c36111efb4b08878734f76cf,,Caesar,60,1,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
c030fcd4c36111efb4b08878734f76cf,,Soldier 11,60,2,The Brimstone,Fire,"4p Inferno Metal, Woodpecker Electro"
c030fcd4c36111efb4b08878734f76cf,,Burnice,60,0,Fusion Compiler,Fire,"4p Chaos Jazz, Swing Jazz"
c030fcd4c36111efb4b08878734f76cf,,Lycaon,60,1,Steam Oven,Ice,"4p Shockstar Disco, Swing Jazz"
c030fcd5c36111ef95d78878734f76cf,,Piper,50,6,Roaring Ride,Physical,"4p Fanged Metal, Freedom Blues"
c030fcd5c36111ef95d78878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
c030fcd5c36111ef95d78878734f76cf,,Yanagi,60,0,Weeping Gemini,Electric,"4p Chaos Jazz, Freedom Blues"
c030fcd5c36111ef95d78878734f76cf,,Nicole,57,6,The Vault,Ether,"4p Swing Jazz, Chaotic Metal"
c030fcd5c36111ef95d78878734f76cf,,Anby,55,6,Steam Oven,Electric,"4p Shockstar Disco, Thunder Metal"
c030fcd5c36111ef95d78878734f76cf,,Seth,55,2,Starlight Engine Replica,Electric,"4p Proto Punk, Flex"
c030fcd5c36111ef95d78878734f76cf,,Nekomata,60,1,Starlight Engine,Physical,"4p Fanged Metal, Woodpecker Electro"
c030fcd5c36111ef95d78878734f76cf,,Lucy,50,4,[Reverb] Mark II,Fire,"4p Swing Jazz, Hormone Punk"
c030fcd6c36111efa6768878734f76cf,,Piper,60,6,Roaring Ride,Physical,"4p Freedom Blues, Fanged Metal"
c030fcd6c36111efa6768878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
c030fcd6c36111efa6768878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
c030fcd6c36111efa6768878734f76cf,,Nicole,60,6,Weeping Cradle,Ether,"4p Swing Jazz, Freedom Blues"
c030fcd6c36111efa6768878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Hormone Punk, Swing Jazz"
c030fcd6c36111efa6768878734f76cf,,Caesar,60,0,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
c030fcd6c36111efa6768878734f76cf,,Lycaon,60,0,Demara Battery Mark II,Ice,"4p Shockstar Disco, Swing Jazz"
c030fcd6c36111efa6768878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
c030fcd6c36111efa6768878734f76cf,,Lucy,60,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Woodpecker Electro"
c030fcd7c36111efb6868878734f76cf,,Miyabi,60,2,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
c030fcd7c36111efb6868878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Polar Metal"
c030fcd7c36111efb6868878734f76cf,,Lighter,60,0,Blazing Laurel,Fire,"4p Shockstar Disco, Swing Jazz"
c030fcd7c36111efb6868878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
c030fcd7c36111efb6868878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
c030fcd7c36111efb6868878734f76cf,,Caesar,60,0,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
c030fcd7c36111efb6868878734f76cf,,Burnice,60,0,Flamemaker Shaker,Fire,"4p Chaos Jazz, Freedom Blues"
c030fcd7c36111efb6868878734f76cf,,Lucy,60,4,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
c030fcd8c36111ef9ebd8878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
c030fcd8c36111ef9ebd8878734f76cf,,Yanagi,60,0,Fusion Compiler,Electric,"4p Chaos Jazz, Freedom Blues"
c030fcd8c36111ef9ebd8878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Puffer Electro"
c030fcd8c36111ef9ebd8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Puffer Electro"
c030fcd8c36111ef9ebd8878734f76cf,,Caesar,60,0,Tusks of Fury,Physical,"4p Proto Punk, Swing Jazz"
c030fcd8c36111ef9ebd8878734f76cf,,Soldier 11,60,0,The Brimstone,Fire,"4p Inferno Metal, Woodpecker Electro"
c030fcd8c36111ef9ebd8878734f76cf,,Lycaon,55,1,Steam Oven,Ice,"4p Shockstar Disco, Swing Jazz"
c030fcd8c36111ef9ebd8878734f76cf,,Grace,58,1,,Electric,"4p Thunder Metal, Freedom Blues"
c030fcd8c36111ef9ebd8878734f76cf,,Lucy,60,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
c030fcd9c36111efb8028878734f76cf,,Burnice,60,0,Rainforest Gourmet,Fire,"4p Chaos Jazz, Inferno Metal"
c030fcd9c36111efb8028878734f76cf,,Jane,60,1,Electro-Lip Gloss,Physical,"4p Fanged Metal, Freedom Blues"
c030fcd9c36111efb8028878734f76cf,,Caesar,60,0,Spring Embrace,Physical,"4p Proto Punk, Shockstar Disco"
c030fcdac36111ef81458878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Polar Metal"
c030fcdac36111ef81458878734f76cf,,Yanagi,60,0,Weeping Gemini,Electric,"4p Thunder Metal, Chaos Jazz"
c030fcdac36111ef81458878734f76cf,,Ellen,60,0,The Brimstone,Ice,"4p Woodpecker Electro, Puffer Electro"
c030fcdac36111ef81458878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
c030fcdac36111ef81458878734f76cf,,Jane,60,0,Weeping Gemini,Physical,"4p Fanged Metal, Freedom Blues"
c030fcdac36111ef81458878734f76cf,,Burnice,60,0,Electro-Lip Gloss,Fire,"4p Chaos Jazz, Inferno Metal"
c030fcdac36111ef81458878734f76cf,,Anby,60,6,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
c030fcdac36111ef81458878734f76cf,,Lycaon,60,1,Steam Oven,Ice,"4p Shockstar Disco, Swing Jazz"
c030fcdac36111ef81458878734f76cf,,Lucy,60,5,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
c030fcdbc36111ef86348878734f76cf,,Yanagi,60,0,Timeweaver,Electric,"4p Thunder Metal, Chaos Jazz"
c030fcdbc36111ef86348878734f76cf,,Nicole,50,3,The Vault,Ether,"4p Swing Jazz, Chaos Jazz"
c030fcdbc36111ef86348878734f76cf,,Anby,50,6,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
c030fcdbc36111ef86348878734f76cf,,Billy,60,6,The Brimstone,Physical,"4p Woodpecker Electro, Fanged Metal"
c030fcdbc36111ef86348878734f76cf,,Rina,50,0,Slice of Time,Electric,"4p Swing Jazz, Puffer Electro"
c030fcdcc36111efbd828878734f76cf,,Qingyi,60,2,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Thunder Metal"
c030fcdcc36111efbd828878734f76cf,,Miyabi,60,1,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Polar Metal"
c030fcdcc36111efbd828878734f76cf,,Corin,60,6,Housekeeper,Physical,"4p Woodpecker Electro, Fanged Metal"
c030fcdcc36111efbd828878734f76cf,,Lighter,60,1,Blazing Laurel,Fire,"4p Inferno Metal, Shockstar Disco"
c030fcdcc36111efbd828878734f76cf,,Caesar,60,0,Original Transmorpher,Physical,"4p Proto Punk, Shockstar Disco"
c030fcdcc36111efbd828878734f76cf,,Soldier 11,60,1,Starlight Engine,Fire,"4p Puffer Electro, Inferno Metal"
c030fcdcc36111efbd828878734f76cf,,Lycaon,50,0,Six Shooter,Ice,"4p Shockstar Disco, Swing Jazz"
c030fcdcc36111efbd828878734f76cf,,Rina,60,0,Weeping Cradle,Electric,"4p Swing Jazz, Puffer Electro"
c030fcdcc36111efbd828878734f76cf,,Lucy,55,4,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
c030fcddc36111efb6ea8878734f76cf,,Miyabi,60,2,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
c030fcddc36111efb6ea8878734f76cf,,Qingyi,60,1,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Thunder Metal"
c030fcddc36111efb6ea8878734f76cf,,Yanagi,60,2,Timeweaver,Electric,"4p Chaos Jazz, Thunder Metal"
c030fcddc36111efb6ea8878734f76cf,,Ellen,60,2,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Puffer Electro"
c030fcddc36111efb6ea8878734f76cf,,Nicole,50,6,The Vault,Ether,"4p Swing Jazz, Chaos Jazz"
c030fcddc36111efb6ea8878734f76cf,,Lighter,60,0,Hellfire Gears,Fire,"4p Shockstar Disco, Swing Jazz"
c030fcddc36111efb6ea8878734f76cf,,Caesar,60,2,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
c030fcddc36111efb6ea8878734f76cf,,Soldier 11,60,0,The Brimstone,Fire,"4p Woodpecker Electro, Inferno Metal"
c030fcddc36111efb6ea8878734f76cf,,Rina,60,1,Weeping Cradle,Electric,"4p Swing Jazz, Puffer Electro"
c030fcdec36111ef840c8878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Polar Metal, Woodpecker Electro"
c030fcdec36111ef840c8878734f76cf,,Lighter,60,0,Blazing Laurel,Fire,"4p Inferno Metal, Shockstar Disco"
c030fcdec36111ef840c8878734f76cf,,Soukaku,56,6,Bashful Demon,Ice,"4p Swing Jazz, Polar Metal"
c030fcdec36111ef840c8878734f76cf,,Burnice,60,0,Roaring Ride,Fire,"4p Chaos Jazz, Freedom Blues"
c030fcdec36111ef840c8878734f76cf,,Lycaon,50,1,The Restrained,Ice,"4p Shockstar Disco, Polar Metal"
c030fcdec36111ef840c8878734f76cf,,Lucy,50,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
c030fcdfc36111efab5d8878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
c030fcdfc36111efab5d8878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
c030fcdfc36111efab5d8878734f76cf,,Yanagi,60,0,Weeping Gemini,Electric,"4p Chaos Jazz, Freedom Blues"
c030fcdfc36111efab5d8878734f76cf,,Nicole,60,6,The Vault,Ether,"4p Swing Jazz, Hormone Punk"
c030fcdfc36111efab5d8878734f76cf,,Caesar,60,0,Precious Fossilized Core,Physical,"4p Proto Punk, Shockstar Disco"
c030fcdfc36111efab5d8878734f76cf,,Soldier 11,60,1,Starlight Engine,Fire,"4p Inferno Metal, Woodpecker Electro"
c030fcdfc36111efab5d8878734f76cf,,Burnice,60,0,Electro-Lip Gloss,Fire,"4p Chaos Jazz, Inferno Metal"
c030fcdfc36111efab5d8878734f76cf,,Zhu Yuan,60,0,Riot Suppressor Mark VI,Ether,"4p Chaotic Metal, Woodpecker Electro"
c030fcdfc36111efab5d8878734f76cf,,Lucy,60,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
c030fce0c36111efb6498878734f76cf,,Piper,30,2,Fusion Compiler,Physical,Flex
c030fce0c36111efb6498878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Hormone Punk"
c030fce0c36111efb6498878734f76cf,,Lighter,60,0,Blazing Laurel,Fire,"4p Shockstar Disco, Inferno Metal"
c030fce0c36111efb6498878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
c030fce0c36111efb6498878734f76cf,,Harumasa,60,0,Zanshin Herb Case,Electric,"4p Thunder Metal, Woodpecker Electro"
c030fce0c36111efb6498878734f76cf,,Anby,60,6,Hellfire Gears,Electric,"4p Shockstar Disco, Thunder Metal"
c030fce0c36111efb6498878734f76cf,,Lycaon,60,0,The Restrained,Ice,"4p Shockstar Disco, Woodpecker Electro"
c030fce0c36111efb6498878734f76cf,,Rina,60,2,Weeping Cradle,Electric,"4p Swing Jazz, Thunder Metal"
