uid,player_level,character,char_level,element,w_engine,w_engine_level,basic_atk,special_atk,dash,ultimate,core_skill,assist,base_hp,base_atk,base_def,base_impact,crit_rate,crit_dmg,anomaly_mastery,anomaly_proficiency,pen_ratio,pen,base_energy_regen,sheer_force,dmg_bonus,percent_hp_sub,percent_atk_sub,percent_def_sub,crit_rate_sub,crit_dmg_sub,pen_sub,anomaly_proficiency_sub,drive_slot_4,drive_slot_5,drive_slot_6,drive_sets
e58daf408e1411f0a8da8878734f76cf,60,Qingyi,60,Electric,Steam Oven,60.0,12,11,10,10,7,11,11977,2452,1120,168,19.4,78.8,94,120,0.0,0,204,0,30.0,9.0,21.0,48.0,14.4,28.8,0,27,Percent ATK,Electric DMG Bonus,Impact,"4p Shockstar Disco, Swing Jazz"
e58daf408e1411f0a8da8878734f76cf,60,Yanagi,60,Electric,Fusion Compiler,60.0,12,12,1,12,7,11,10680,2341,1048,86,17.0,59.6,148,326,24.0,36,216,0,30.0,6.0,24.0,24.0,12.0,9.6,36,90,Anomaly Proficiency,Electric DMG Bonus,Energy Regen,"4p Chaos Jazz, Swing Jazz"
e58daf728e1411f09c738878734f76cf,59,Soldier 11,60,Fire,The Brimstone,60.0,12,12,10,10,7,9,10782,2993,885,93,63.4,171.6,94,111,24.0,18,120,0,0.0,6.0,3.0,9.6,36.0,57.6,18,18,CRIT DMG,PEN Ratio,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
e58daf728e1411f09c738878734f76cf,59,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,10,8,10,7,8,10328,3155,982,86,82.6,142.8,116,274,0.0,0,120,0,0.0,3.0,9.0,19.2,21.6,76.8,0,36,CRIT Rate,Percent ATK,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
e58daf728e1411f09c738878734f76cf,59,Burnice,60,Fire,Fusion Compiler,60.0,9,11,6,8,7,7,9904,2580,943,83,14.6,64.4,153,371,24.0,36,156,0,30.0,0.0,39.0,24.0,9.6,14.4,36,99,Anomaly Proficiency,Fire DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
e58daf728e1411f09c738878734f76cf,59,Evelyn,60,Fire,,,10,10,6,12,7,8,12315,1721,870,93,61.0,166.8,92,99,0.0,9,120,0,30.0,27.0,15.0,9.6,33.6,52.8,9,9,CRIT DMG,Fire DMG Bonus,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
e58daf728e1411f09c738878734f76cf,59,Astra Yao,60,Ether,Bashful Demon,60.0,1,12,1,6,7,6,12222,3482,946,83,9.8,78.8,93,137,0.0,0,280,0,0.0,6.0,30.0,14.4,4.8,28.8,0,45,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
e58daf728e1411f09c738878734f76cf,59,Lighter,60,Fire,Hellfire Gears,60.0,12,9,6,9,7,6,11397,2591,1033,194,57.8,88.4,91,144,0.0,0,120,0,0.0,6.0,21.0,28.8,28.8,38.4,0,54,CRIT Rate,Percent ATK,Impact,"4p Proto Punk, Shockstar Disco"
e58dafa38e1411f09b1e8878734f76cf,57,Alice,60,Physical,Fusion Compiler,60.0,12,11,7,12,7,7,9873,2445,1054,86,19.4,64.4,195,291,48.0,45,120,0,10.0,0.0,30.0,33.6,14.4,14.4,45,81,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"4p Fanged Metal, Phaethon's Melody"
e58dafa38e1411f09b1e8878734f76cf,57,Soldier 11,60,Fire,Starlight Engine,60.0,9,10,9,9,5,9,11130,2801,885,93,55.4,102.8,94,138,8.0,54,120,0,40.0,12.0,9.0,9.6,16.8,52.8,54,45,CRIT Rate,Fire DMG Bonus,Percent ATK,"4p Inferno Metal, Puffer Electro"
e58dafa38e1411f09b1e8878734f76cf,57,Ellen,60,Ice,The Brimstone,60.0,11,10,8,10,7,9,10104,3882,1056,93,56.2,136.4,94,93,0.0,27,120,0,10.0,3.0,24.0,24.0,28.8,38.4,27,0,CRIT DMG,Percent ATK,Percent ATK,"4p Polar Metal, Woodpecker Electro"
e58dafa38e1411f09b1e8878734f76cf,57,Astra Yao,60,Ether,Kaboom the Cannon,60.0,5,11,5,12,7,11,12592,3507,988,83,12.2,64.4,93,110,0.0,18,265,0,0.0,9.0,24.0,24.0,7.2,14.4,18,18,Percent ATK,Percent ATK,Percent ATK,"4p Astral Voice, Swing Jazz"
e58dafa38e1411f09b1e8878734f76cf,57,Vivian,60,Ether,Weeping Gemini,60.0,9,8,1,12,6,2,11018,2666,995,86,19.4,50.0,198,303,0.0,45,120,0,30.0,12.0,24.0,28.8,14.4,0.0,45,63,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
e58dafa38e1411f09b1e8878734f76cf,57,Burnice,60,Fire,Rainforest Gourmet,60.0,12,12,8,11,5,10,10235,2917,957,83,12.2,93.2,118,383,24.0,27,144,0,0.0,6.0,45.0,28.8,7.2,43.2,27,36,Anomaly Proficiency,PEN Ratio,Percent ATK,"4p Chaos Jazz, Freedom Blues"
e58db0088e1411f08cd98878734f76cf,60,Yuzuha,60,Physical,Weeping Cradle,60.0,12,12,12,12,7,12,11854,3027,914,86,17.0,69.2,171,257,24.0,63,120,0,0.0,3.0,48.0,19.2,12.0,19.2,63,72,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
e58db0088e1411f08cd98878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,12,12,7,12,10906,2738,893,86,74.6,157.2,116,247,0.0,27,120,0,30.0,12.0,18.0,9.6,45.6,43.2,27,9,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Flex"
e58db0088e1411f08cd98878734f76cf,60,Vivian,60,Ether,Flight of Fancy,60.0,12,12,12,12,7,12,11012,2473,1024,86,14.6,69.2,198,438,0.0,45,120,0,30.0,9.0,33.0,33.6,9.6,19.2,45,108,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
e58db0088e1411f08cd98878734f76cf,60,Seed,60,Electric,Heartstring Nocturne,60.0,12,11,6,11,7,9,10440,3020,944,93,87.4,150.8,94,111,0.0,45,120,0,0.0,3.0,0.0,14.4,26.4,72.0,45,18,CRIT Rate,Percent ATK,Percent ATK,"4p Dawn's Bloom, Woodpecker Electro"
e58db0088e1411f08cd98878734f76cf,60,Ellen,60,Ice,Deep Sea Visitor,60.0,12,11,11,11,7,11,11249,2649,879,93,79.4,176.4,94,120,0.0,0,120,0,40.0,15.0,9.0,4.8,36.0,62.4,0,27,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Polar Metal, Branch & Blade Song"
e58db0088e1411f08cd98878734f76cf,60,Evelyn,60,Fire,,,11,11,8,12,7,6,10923,1832,884,93,53.8,190.8,92,90,0.0,36,120,0,30.0,12.0,27.0,14.4,26.4,76.8,36,0,CRIT DMG,Fire DMG Bonus,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
e58db03a8e1411f0ae5e8878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,11,12,7,11,10788,2913,965,86,80.2,157.2,116,265,0.0,18,120,0,30.0,9.0,30.0,28.8,43.2,43.2,18,27,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
e58db03a8e1411f0ae5e8878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,11,12,7,11,19283,2047,721,93,65.0,152.4,92,90,0.0,9,0,2542,30.0,30.0,6.0,4.8,21.6,86.4,9,0,CRIT Rate,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
e58db03a8e1411f0ae5e8878734f76cf,60,Zhu Yuan,60,Ether,Riot Suppressor Mark VI,60.0,12,12,12,12,7,12,10804,2927,871,90,41.8,237.2,93,101,0.0,36,120,0,40.0,12.0,30.0,14.4,28.8,62.4,36,9,CRIT DMG,Ether DMG Bonus,Percent ATK,"4p Chaotic Metal, Woodpecker Electro"
e58db03a8e1411f0ae5e8878734f76cf,60,Trigger,60,Electric,Spectral Gaze,60.0,12,12,11,12,7,12,10235,1861,959,162,89.0,102.8,96,158,24.0,54,120,0,0.0,0.0,3.0,19.2,36.0,52.8,54,63,CRIT Rate,PEN Ratio,Impact,"4p King of the Summit, Shockstar Disco"
e58db03a8e1411f0ae5e8878734f76cf,60,Astra Yao,60,Ether,Elegant Vanity,60.0,8,12,4,12,7,9,12403,3225,857,83,70.6,102.8,93,92,0.0,9,249,0,0.0,12.0,27.0,9.6,33.6,52.8,9,0,CRIT Rate,Percent ATK,Energy Regen,"4p Astral Voice, Woodpecker Electro"
e58db03a8e1411f0ae5e8878734f76cf,60,Evelyn,60,Fire,Heartstring Nocturne,60.0,12,12,11,12,7,11,10446,3036,826,93,72.2,195.6,92,108,32.0,36,120,0,0.0,3.0,21.0,0.0,28.8,81.6,36,18,CRIT DMG,PEN Ratio,Percent ATK,"Branch & Blade Song, Hormone Punk, Puffer Electro"
e58db06c8e1411f0a12a8878734f76cf,60,Harumasa,60,Electric,Zanshin Herb Case,60.0,12,12,12,12,7,12,10608,2726,872,90,53.8,234.0,80,149,0.0,9,120,0,40.0,9.0,18.0,9.6,26.4,72.0,9,54,CRIT DMG,Electric DMG Bonus,Percent ATK,"Branch & Blade Song, Woodpecker Electro, Thunder Metal"
e58db06c8e1411f0a12a8878734f76cf,60,Lighter,60,Fire,Hellfire Gears,60.0,12,11,1,8,7,8,11149,2045,931,194,55.4,112.4,91,126,0.0,0,120,0,30.0,3.0,9.0,4.8,26.4,62.4,0,36,CRIT Rate,Fire DMG Bonus,Impact,"4p King of the Summit, Shockstar Disco"
e58db06c8e1411f0a12a8878734f76cf,60,Hugo,60,Ice,Myriad Eclipse,60.0,10,12,1,12,7,10,11093,2767,933,95,80.2,179.6,86,108,0.0,54,120,0,30.0,12.0,9.0,19.2,28.8,81.6,54,18,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Hormone Punk, Woodpecker Electro"
e58db06c8e1411f0a12a8878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,1,12,7,11,11354,3011,981,86,75.4,176.4,116,247,0.0,27,120,0,0.0,12.0,6.0,24.0,38.4,62.4,27,9,CRIT DMG,Percent ATK,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
e58db06c8e1411f0a12a8878734f76cf,60,Astra Yao,60,Ether,The Vault,60.0,1,12,1,11,7,1,12334,3433,1160,83,9.8,54.8,93,110,0.0,54,265,0,0.0,6.0,27.0,57.6,4.8,4.8,54,18,Percent ATK,Percent ATK,Percent ATK,"4p Astral Voice, Swing Jazz"
e58db06c8e1411f0a12a8878734f76cf,60,Yixuan,60,Ether,Puzzle Sphere,60.0,11,11,1,11,7,1,18475,2275,724,93,70.6,131.6,92,117,0.0,0,0,2529,0.0,15.0,6.0,19.2,19.2,81.6,0,27,CRIT Rate,Percent HP,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
e58db09e8e1411f0832f8878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,12,12,7,12,20037,1931,655,93,57.8,176.4,92,117,0.0,27,0,2582,30.0,39.0,0.0,0.0,38.4,62.4,27,27,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
e58db09e8e1411f0832f8878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,12,12,7,12,10216,3030,863,86,73.0,181.2,116,265,0.0,0,120,0,30.0,3.0,36.0,9.6,36.0,67.2,0,27,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
e58db09e8e1411f0832f8878734f76cf,60,Astra Yao,60,Ether,Elegant Vanity,60.0,7,12,7,12,7,9,10921,3040,917,83,62.6,122.0,93,110,0.0,9,280,0,0.0,0.0,18.0,9.6,33.6,72.0,9,18,CRIT Rate,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
e58db09e8e1411f0832f8878734f76cf,60,Ju Fufu,60,Fire,Roaring Fur-nace,60.0,11,11,11,12,7,11,10450,3450,940,118,65.0,117.2,93,123,0.0,27,192,0,0.0,0.0,42.0,24.0,21.6,67.2,27,27,CRIT Rate,Percent ATK,Energy Regen,"4p King of the Summit, Astral Voice"
e58db09e8e1411f0832f8878734f76cf,60,Yanagi,60,Electric,Timeweaver,60.0,12,12,10,12,7,11,10324,3366,944,86,7.4,64.4,192,374,0.0,18,120,0,30.0,0.0,60.0,14.4,2.4,14.4,18,108,Anomaly Proficiency,Electric DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
e58db09e8e1411f0832f8878734f76cf,60,Yuzuha,60,Physical,Metanukimorphosis,60.0,12,12,7,11,7,10,11477,3296,915,86,41.0,88.4,171,93,0.0,36,192,0,0.0,0.0,30.0,9.6,36.0,38.4,36,0,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
e58db0d08e1411f09cd98878734f76cf,60,Jane,60,Physical,Sharpened Stinger,60.0,12,12,12,11,7,1,10100,2491,907,86,21.8,64.4,192,434,0.0,54,120,0,40.0,0.0,27.0,19.2,16.8,14.4,54,108,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
e58db0d08e1411f09cd98878734f76cf,60,Yanagi,60,Electric,Timeweaver,60.0,12,12,1,12,7,12,10568,3128,974,86,17.0,69.2,148,365,0.0,27,192,0,30.0,6.0,45.0,19.2,12.0,19.2,27,99,Anomaly Proficiency,Electric DMG Bonus,Energy Regen,"4p Chaos Jazz, Freedom Blues"
e58db0d08e1411f09cd98878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,12,12,7,11,18445,2047,670,93,50.6,190.8,92,135,0.0,27,0,2458,30.0,24.0,6.0,0.0,31.2,76.8,27,45,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
e58db0d08e1411f09cd98878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,12,12,7,12,9985,2957,848,86,65.0,190.8,116,274,24.0,9,120,0,0.0,0.0,18.0,9.6,36.0,76.8,9,36,CRIT DMG,PEN Ratio,Percent ATK,"4p Branch & Blade Song, Astral Voice"
e58db0d08e1411f09cd98878734f76cf,60,Ellen,60,Ice,Deep Sea Visitor,60.0,12,11,8,11,7,8,10097,2649,937,93,82.6,155.6,94,102,0.0,99,120,0,40.0,0.0,9.0,19.2,31.2,57.6,99,9,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Polar Metal, Woodpecker Electro"
e58db0d08e1411f09cd98878734f76cf,60,Astra Yao,60,Ether,Bashful Demon,60.0,1,12,1,12,7,7,11145,3463,1004,83,26.6,78.8,93,101,0.0,27,280,0,0.0,0.0,30.0,19.2,21.6,28.8,27,9,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
e58db1018e1411f0ad628878734f76cf,60,Jane,60,Physical,Weeping Gemini,60.0,11,11,12,11,7,11,10436,2854,849,86,9.8,69.2,192,389,0.0,27,120,0,40.0,0.0,42.0,4.8,4.8,19.2,27,153,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Chaos Jazz"
e58db1018e1411f0ad628878734f76cf,60,Ellen,60,Ice,Deep Sea Visitor,60.0,12,12,8,12,7,7,11018,3224,819,93,77.8,155.6,94,102,8.0,18,120,0,30.0,12.0,45.0,4.8,26.4,57.6,18,9,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Woodpecker Electro, Puffer Electro"
e58db1018e1411f0ad628878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,11,9,12,7,9,10670,3103,819,86,81.8,142.8,116,247,24.0,9,120,0,0.0,6.0,27.0,4.8,28.8,76.8,9,9,CRIT Rate,PEN Ratio,Percent ATK,"4p Branch & Blade Song, Hormone Punk"
e58db1018e1411f0ad628878734f76cf,60,Vivian,60,Ether,Weeping Gemini,60.0,11,11,1,11,7,10,10552,2860,923,86,5.0,74.0,198,384,24.0,18,120,0,0.0,3.0,45.0,9.6,0.0,24.0,18,144,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"4p Phaethon's Melody, Chaos Jazz"
e58db1018e1411f0ad628878734f76cf,60,Evelyn,60,Fire,Heartstring Nocturne,60.0,12,11,7,12,7,11,10334,3321,900,93,74.6,160.4,92,90,32.0,9,120,0,0.0,3.0,36.0,9.6,31.2,62.4,9,0,CRIT DMG,PEN Ratio,Percent ATK,"4p Hormone Punk, Puffer Electro"
e58db1018e1411f0ad628878734f76cf,60,Yuzuha,60,Physical,Metanukimorphosis,60.0,12,11,1,12,7,10,12537,3042,900,86,14.6,83.6,171,219,0.0,27,216,0,0.0,12.0,24.0,9.6,9.6,33.6,27,126,Percent ATK,Percent ATK,Anomaly Mastery,"4p Moonlight Lullaby, Phaethon's Melody"
e58db1338e1411f08d918878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,11,9,12,7,9,11485,3219,820,86,60.2,195.6,116,292,0.0,18,120,0,0.0,21.0,3.0,0.0,31.2,81.6,18,54,CRIT DMG,Percent ATK,Percent ATK,"4p Branch & Blade Song, Astral Voice"
e58db1338e1411f08d918878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,11,12,10,12,7,8,20791,2211,712,93,53.0,176.4,92,90,0.0,18,0,2742,0.0,18.0,15.0,9.6,33.6,62.4,18,0,CRIT DMG,Percent HP,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
e58db1338e1411f08d918878734f76cf,60,Evelyn,60,Fire,Heartstring Nocturne,60.0,12,9,8,12,7,8,10801,3006,884,93,67.4,181.2,92,126,24.0,18,120,0,0.0,9.0,18.0,14.4,24.0,67.2,18,36,CRIT DMG,PEN Ratio,Percent ATK,"4p Hormone Punk, Branch & Blade Song"
e58db1338e1411f08d918878734f76cf,60,Soldier 0 - Anby,60,Electric,Severed Innocence,60.0,9,12,7,11,7,9,11709,3099,959,93,60.2,195.6,94,93,0.0,45,120,0,0.0,21.0,6.0,14.4,40.8,33.6,45,0,CRIT DMG,Percent ATK,Percent ATK,"4p Shadow Harmony, Branch & Blade Song"
e58db1338e1411f08d918878734f76cf,60,Burnice,60,Fire,Flamemaker Shaker,60.0,9,12,1,9,7,10,11561,2659,871,83,29.0,74.0,118,323,0.0,0,249,0,10.0,24.0,9.0,14.4,24.0,24.0,0,81,Anomaly Proficiency,Physical DMG Bonus,Energy Regen,"Chaos Jazz, Inferno Metal, Flex"
e58db1658e1411f081438878734f76cf,59,Piper,60,Physical,Roaring Ride,60.0,12,12,12,12,7,12,9400,2432,841,86,17.0,83.6,160,357,0.0,63,156,0,30.0,0.0,24.0,0.0,12.0,33.6,63,117,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Freedom Blues, Phaethon's Melody"
e58db1658e1411f081438878734f76cf,59,Lucy,60,Fire,Kaboom the Cannon,60.0,12,12,12,12,7,12,10931,2784,884,86,24.2,83.6,94,210,0.0,36,358,0,0.0,6.0,15.0,14.4,19.2,33.6,36,117,Percent ATK,Percent ATK,Energy Regen,"4p Swing Jazz, Hormone Punk"
e58db1658e1411f081438878734f76cf,59,Burnice,60,Fire,Flamemaker Shaker,60.0,12,12,12,12,7,12,10347,2800,886,83,29.0,78.8,153,344,0.0,45,156,0,30.0,6.0,24.0,14.4,24.0,28.8,45,72,Anomaly Proficiency,Fire DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
e58db1658e1411f081438878734f76cf,59,Caesar,60,Physical,Tusks of Fury,60.0,12,12,12,12,7,12,12298,2329,1100,174,41.0,102.8,87,117,0.0,27,120,0,30.0,6.0,36.0,9.6,12.0,52.8,27,27,CRIT Rate,Physical DMG Bonus,Impact,"4p Proto Punk, Shockstar Disco"
e58db1658e1411f081438878734f76cf,59,Lighter,60,Fire,Blazing Laurel,60.0,12,12,12,12,7,12,11915,2439,943,194,50.6,98.0,91,108,0.0,0,120,0,30.0,15.0,33.0,24.0,21.6,48.0,0,18,CRIT Rate,Fire DMG Bonus,Impact,"4p King of the Summit, Shockstar Disco"
e58db1658e1411f081438878734f76cf,59,Pulchra,60,Physical,Box Cutter,60.0,12,12,11,12,7,12,10493,2338,923,164,38.6,93.2,92,126,0.0,90,120,0,30.0,6.0,18.0,9.6,9.6,43.2,90,36,CRIT Rate,Physical DMG Bonus,Percent ATK,"4p Shadow Harmony, Shockstar Disco"
e58db1988e1411f0a6af8878734f76cf,60,Yuzuha,60,Physical,Metanukimorphosis,60.0,12,12,7,11,7,10,13108,3023,856,86,24.2,69.2,171,203,0.0,9,216,0,0.0,21.0,45.0,0.0,19.2,19.2,9,18,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Swing Jazz, Phaethon's Melody"
e58db1988e1411f0a6af8878734f76cf,60,Vivian,60,Ether,Flight of Fancy,60.0,12,11,10,11,7,11,10440,2224,895,86,24.2,59.6,155,474,0.0,18,192,0,30.0,3.0,15.0,0.0,19.2,9.6,18,144,Anomaly Proficiency,Ether DMG Bonus,Energy Regen,"4p Phaethon's Melody, Freedom Blues"
e58db1988e1411f0a6af8878734f76cf,60,Yanagi,60,Electric,Timeweaver,60.0,12,12,12,12,7,12,11390,2976,944,86,14.6,64.4,148,392,0.0,18,192,0,30.0,18.0,33.0,19.2,9.6,14.4,18,126,Anomaly Proficiency,Electric DMG Bonus,Energy Regen,"4p Chaos Jazz, Freedom Blues"
e58db1988e1411f0a6af8878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,11,12,7,11,21629,2416,646,93,55.4,152.4,92,99,0.0,0,0,2886,0.0,24.0,30.0,4.8,36.0,38.4,0,9,CRIT DMG,Percent HP,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
e58db1988e1411f0a6af8878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,12,12,7,12,10670,2913,863,86,65.0,181.2,116,247,0.0,18,120,0,40.0,6.0,30.0,9.6,36.0,67.2,18,9,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Polar Metal"
e58db1988e1411f0a6af8878734f76cf,60,Astra Yao,60,Ether,Bashful Demon,60.0,7,12,9,11,7,11,11481,3501,973,83,17.0,64.4,93,137,0.0,27,280,0,0.0,0.0,30.0,24.0,12.0,14.4,27,45,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
e58db1ca8e1411f0aaae8878734f76cf,60,Zhu Yuan,60,Ether,Riot Suppressor Mark VI,60.0,12,11,7,12,7,7,10579,3101,857,90,58.6,227.6,93,119,0.0,9,120,0,10.0,3.0,6.0,9.6,45.6,52.8,9,27,CRIT DMG,Percent ATK,Percent ATK,"4p Chaotic Metal, Woodpecker Electro"
e58db1ca8e1411f0aaae8878734f76cf,60,Burnice,60,Fire,Electro-Lip Gloss,60.0,10,12,10,11,7,10,10898,2349,914,83,19.4,69.2,153,398,0.0,36,187,0,30.0,15.0,33.0,19.2,14.4,19.2,36,81,Anomaly Proficiency,Fire DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Swing Jazz"
e58db1ca8e1411f0aaae8878734f76cf,60,Jane,60,Physical,Sharpened Stinger,60.0,12,11,12,12,7,11,11137,2769,1039,86,9.8,59.6,192,416,0.0,9,120,0,40.0,9.0,48.0,33.6,4.8,9.6,9,90,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Chaos Jazz"
e58db1ca8e1411f0aaae8878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,11,12,7,11,10097,2805,996,86,65.8,152.4,116,310,24.0,18,120,0,0.0,0.0,21.0,24.0,28.8,38.4,18,72,CRIT DMG,PEN Ratio,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
e58db1ca8e1411f0aaae8878734f76cf,60,Trigger,60,Electric,Spectral Gaze,60.0,12,11,10,11,7,10,10823,2237,887,162,81.8,122.0,96,113,0.0,9,120,0,30.0,6.0,30.0,9.6,28.8,72.0,9,18,CRIT Rate,Electric DMG Bonus,Impact,"4p Shadow Harmony, Shockstar Disco"
e58db1ca8e1411f0aaae8878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,11,12,7,11,19674,2289,718,93,49.0,146.0,92,117,0.0,0,0,2653,30.0,36.0,21.0,14.4,21.6,48.0,0,27,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
e58db1fb8e1411f088248878734f76cf,59,Nekomata,60,Physical,Steel Cushion,60.0,12,12,9,12,7,9,11007,3383,829,92,75.4,176.4,97,114,0.0,0,120,0,0.0,15.0,24.0,4.8,24.0,62.4,0,18,CRIT DMG,Percent ATK,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
e58db1fb8e1411f088248878734f76cf,59,Burnice,60,Fire,Flamemaker Shaker,60.0,10,12,6,12,7,5,11891,2867,872,83,5.0,78.8,153,353,0.0,45,156,0,30.0,30.0,27.0,9.6,0.0,28.8,45,81,Anomaly Proficiency,Fire DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
e58db1fb8e1411f088248878734f76cf,59,Alice,60,Physical,Practiced Perfection,60.0,12,12,2,12,7,2,10900,3543,936,86,12.2,54.8,195,363,0.0,9,120,0,10.0,9.0,33.0,24.0,7.2,4.8,9,153,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Fanged Metal, Phaethon's Melody"
e58db1fb8e1411f088248878734f76cf,59,Evelyn,60,Fire,Heartstring Nocturne,60.0,12,12,12,12,7,12,10689,2804,871,93,77.8,171.6,92,135,0.0,45,120,0,30.0,9.0,18.0,0.0,26.4,57.6,45,45,CRIT DMG,Fire DMG Bonus,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
e58db1fb8e1411f088248878734f76cf,59,Vivian,60,Ether,Flight of Fancy,60.0,12,12,3,10,7,3,10216,2167,908,86,12.2,93.2,198,456,0.0,54,120,0,30.0,3.0,9.0,9.6,7.2,43.2,54,126,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
e58db1fb8e1411f088248878734f76cf,59,Jane,60,Physical,Sharpened Stinger,60.0,12,12,11,12,7,8,10100,2856,937,86,17.0,64.4,192,443,0.0,27,120,0,40.0,0.0,57.0,14.4,12.0,14.4,27,117,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
e58db22e8e1411f0a3978878734f76cf,54,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,5,12,7,5,10900,2619,952,86,63.4,171.6,116,292,24.0,9,120,0,0.0,9.0,6.0,19.2,26.4,57.6,9,54,CRIT DMG,PEN Ratio,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
e58db22e8e1411f0a3978878734f76cf,54,Yuzuha,60,Physical,Weeping Cradle,60.0,11,8,3,8,7,3,13332,3054,856,86,21.8,64.4,171,174,24.0,63,120,0,0.0,21.0,12.0,4.8,16.8,14.4,63,81,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
e58db22e8e1411f0a3978878734f76cf,54,Alice,60,Physical,Practiced Perfection,60.0,12,8,3,9,7,3,11585,2655,893,86,12.2,98.0,195,300,24.0,27,120,0,10.0,15.0,12.0,9.6,7.2,48.0,27,90,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"4p Fanged Metal, Phaethon's Melody"
