uid,player_level,character,char_level,element,w_engine,w_engine_level,basic_atk,special_atk,dash,ultimate,core_skill,assist,base_hp,base_atk,base_def,base_impact,crit_rate,crit_dmg,anomaly_mastery,anomaly_proficiency,pen_ratio,pen,base_energy_regen,sheer_force,dmg_bonus,percent_hp_sub,percent_atk_sub,percent_def_sub,crit_rate_sub,crit_dmg_sub,pen_sub,anomaly_proficiency_sub,drive_slot_4,drive_slot_5,drive_slot_6,drive_sets
1000506,60,Lighter,60,Fire,Hellfire Gears,60,11,11,8,10,7,10,12051,2641,884,186,31.4,131.6,91,153,0.0,72,120,0,0.0,18,27,14.4,26.4,33.6,72,63,CRIT DMG,Percent ATK,Impact,"4p King of the Summit, Dawn's Bloom"
1000507,60,Jane,60,Physical,Sharpened Stinger,60,12,11,12,11,7,9,10212,2578,922,86,17.0,59.6,192,452,24.0,54,120,0,10.0,0,42,14.4,12.0,9.6,54,126,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"4p Fanged Metal, Chaos Jazz"
1000507,60,Burnice,60,Fire,Fusion Compiler,60,9,12,1,12,7,12,10123,2618,915,83,9.8,74.0,162,341,24.0,9,156,0,30.0,6,39,14.4,4.8,24.0,9,99,Anomaly Proficiency,Fire DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Phaethon's Melody"
1000507,60,Yuzuha,60,Physical,Metanukimorphosis,60,12,12,8,12,7,11,12955,2865,871,86,21.8,59.6,171,275,0.0,18,216,0,0.0,18,42,0.0,16.8,9.6,18,90,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Moonlight Lullaby, Phaethon's Melody"
1000507,60,Vivian,60,Ether,Flight of Fancy,60,12,11,11,12,7,11,10564,2682,819,86,9.8,83.6,198,456,0.0,36,120,0,30.0,9,45,4.8,4.8,33.6,36,126,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
1000507,60,Yixuan,60,Ether,Qingming Birdcage,60,11,11,7,12,6,7,18644,2103,691,93,62.6,152.4,92,117,0.0,9,0,2494,30.0,27,6,4.8,43.2,38.4,9,27,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
1000507,60,Miyabi,60,Ice,Hailstorm Shrine,60,12,10,7,11,7,7,11485,3002,849,86,80.2,114.0,116,247,0.0,0,120,0,0.0,21,18,4.8,19.2,48.0,0,9,CRIT Rate,Percent ATK,Percent ATK,"Branch & Blade Song, Woodpecker Electro, Flex"
1000508,60,Astra Yao,60,Ether,Elegant Vanity,60,11,12,10,12,7,12,12256,3381,784,83,38.6,107.6,93,146,0.0,36,280,0,0.0,9,42,0.0,9.6,57.6,36,54,CRIT Rate,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
1000508,60,Miyabi,60,Ice,Hailstorm Shrine,60,12,12,11,12,7,11,11018,3018,893,86,73.0,142.8,116,283,0.0,0,120,0,30.0,12,33,9.6,12.0,76.8,0,45,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
1000508,60,Ellen,60,Ice,Deep Sea Visitor,60,11,11,11,11,7,11,11703,2705,939,93,80.2,122.0,94,93,0.0,63,120,0,40.0,18,9,4.8,4.8,72.0,63,0,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Polar Metal, Woodpecker Electro"
1000508,60,Yidhari,60,Ice,Kraken's Cradle,60,11,11,11,11,7,11,21396,2416,851,95,61.0,93.2,87,90,0.0,0,0,2863,0.0,18,30,28.8,9.6,43.2,0,0,CRIT Rate,Percent HP,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
1000508,60,Vivian,60,Ether,Flight of Fancy,60,12,12,9,12,7,11,12281,2281,979,86,12.2,64.4,198,438,0.0,36,120,0,30.0,27,21,28.8,7.2,14.4,36,108,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
1000508,60,Jane,60,Physical,Sharpened Stinger,60,12,12,11,12,7,11,11128,2912,908,86,7.4,54.8,192,452,0.0,36,120,0,10.0,6,27,9.6,2.4,4.8,36,126,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
1000509,60,Jane,60,Physical,Rainforest Gourmet,60,11,10,9,10,7,9,11371,2390,936,86,17.0,50.0,192,428,0.0,27,120,0,40.0,12,33,19.2,12.0,0.0,27,117,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
1000509,60,Yanagi,60,Electric,Electro-Lip Gloss,60,12,12,1,12,7,8,9988,2348,958,86,24.2,59.6,192,467,0.0,18,120,0,30.0,0,27,19.2,19.2,9.6,18,126,Anomaly Proficiency,Electric DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
1000509,60,Evelyn,60,Fire,Starlight Engine,60,12,12,7,12,7,7,11147,2901,841,93,61.0,160.4,92,108,0.0,27,120,0,40.0,12,6,0.0,33.6,62.4,27,18,CRIT DMG,Fire DMG Bonus,Percent ATK,"4p Woodpecker Electro, Inferno Metal"
1000509,60,Zhu Yuan,60,Ether,Street Superstar,0,12,11,4,11,7,1,10467,1773,657,90,31.4,155.6,93,128,0.0,0,120,0,10.0,6,12,9.6,26.4,28.8,0,36,CRIT DMG,,Percent ATK,"4p Chaotic Metal, Flex"
1000509,60,Yixuan,60,Ether,Steel Cushion,60,12,12,8,12,7,7,15654,2171,752,93,80.2,170.0,92,117,0.0,0,0,2216,30.0,18,18,28.8,28.8,72.0,0,27,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
1000509,60,Yidhari,60,Ice,Steel Cushion,60,11,12,1,10,7,1,16074,2054,675,95,77.0,166.8,87,99,0.0,72,0,2223,30.0,18,9,9.6,33.6,52.8,72,9,CRIT DMG,Ice DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
1000510,60,Yixuan,60,Ether,Qingming Birdcage,60,12,12,12,12,7,12,18444,2308,697,93,61.0,155.6,92,117,0.0,0,0,2536,30.0,24,21,9.6,33.6,57.6,0,27,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
1000510,60,Orphie & Magus,60,Fire,Bellicose Blaze,60,11,12,11,12,7,11,10334,2674,840,93,41.0,165.2,92,90,0.0,27,374,0,30.0,3,39,4.8,36.0,67.2,27,0,CRIT DMG,Fire DMG Bonus,Energy Regen,"4p Shadow Harmony, Moonlight Lullaby"
1000510,60,Evelyn,60,Fire,Heartstring Nocturne,60,12,12,12,12,7,12,10100,3128,1032,93,85.0,162.0,92,99,0.0,0,120,0,30.0,0,39,28.8,33.6,48.0,0,9,CRIT DMG,Fire DMG Bonus,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
1000510,60,Miyabi,60,Ice,Hailstorm Shrine,60,12,12,12,12,7,12,10097,2834,893,86,75.4,166.8,150,274,0.0,18,120,0,0.0,0,24,9.6,38.4,52.8,18,36,CRIT DMG,Percent ATK,Anomaly Mastery,"4p Branch & Blade Song, Woodpecker Electro"
1000510,60,Alice,60,Physical,Practiced Perfection,60,12,12,11,12,7,11,10564,3141,907,86,14.6,50.0,195,327,0.0,63,120,0,40.0,9,45,14.4,9.6,0.0,63,117,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Phaethon's Melody"
1000510,60,Yidhari,60,Ice,Grill O'Wisp,0,12,12,9,12,7,11,17097,1436,677,95,58.6,155.6,87,90,0.0,27,0,2139,30.0,24,18,0.0,31.2,57.6,27,0,CRIT DMG,Ice DMG Bonus,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
1000511,59,Lucia,60,Ether,Dreamlit Hearth,60,9,12,4,11,7,10,24798,2039,836,83,21.0,62.8,96,119,0.0,18,187,0,0.0,36,12,4.8,16.0,12.8,18,24,Percent HP,Percent HP,Percent HP,"4p Moonlight Lullaby, Yunkui Tales"
1000511,59,Hugo,60,Ice,Myriad Eclipse,60,8,12,6,11,7,9,12158,2864,918,95,87.4,150.8,86,108,0.0,36,120,0,30.0,24,15,19.2,36.0,52.8,36,18,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Hormone Punk, Woodpecker Electro"
1000511,59,Harumasa,60,Electric,Zanshin Herb Case,60,11,12,12,12,7,8,11274,2711,814,90,51.4,189.2,80,104,0.0,81,120,0,30.0,18,9,0.0,24.0,43.2,81,9,CRIT DMG,Electric DMG Bonus,Percent ATK,"4p Woodpecker Electro, Shadow Harmony"
1000511,59,Jane,60,Physical,Sharpened Stinger,60,11,10,7,10,7,7,12247,2128,838,86,25.0,114.0,192,348,0.0,0,120,0,40.0,29,9,8.0,20.0,64.0,0,54,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
1000511,59,Vivian,60,Ether,Weeping Gemini,50,11,12,6,12,7,8,11821,2131,964,86,24.2,83.6,198,339,0.0,18,120,0,30.0,21,3,28.8,19.2,33.6,18,99,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
1000511,59,Miyabi,60,Ice,Roaring Ride,60,12,9,6,11,7,8,11006,2780,879,86,61.0,133.2,116,274,0.0,18,120,0,30.0,6,0,4.8,24.0,67.2,18,36,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
1000512,60,Soldier 0 - Anby,60,Electric,Severed Innocence,60,12,12,11,12,7,11,9873,2967,943,93,69.8,146.0,94,165,0.0,54,120,0,30.0,0,18,19.2,26.4,48.0,54,72,CRIT Rate,Electric DMG Bonus,Percent ATK,"4p Shadow Harmony, Hormone Punk"
1000512,60,Lucia,60,Ether,Dreamlit Hearth,60,11,12,9,12,7,9,22736,2222,835,83,17.0,78.8,96,113,0.0,36,280,0,0.0,33,27,9.6,12.0,28.8,36,18,Percent HP,Percent HP,Energy Regen,"4p Moonlight Lullaby, Yunkui Tales"
1000512,60,Burnice,60,Fire,Flamemaker Shaker,60,11,12,9,12,7,11,10232,3121,1019,83,14.6,69.2,118,344,0.0,108,156,0,30.0,9,18,19.2,9.6,19.2,108,72,Anomaly Proficiency,Fire DMG Bonus,Percent ATK,"4p Chaos Jazz, Freedom Blues"
1000512,60,Vivian,60,Ether,Flight of Fancy,60,12,12,9,12,7,11,10564,2530,1022,86,21.8,83.6,198,393,0.0,63,120,0,30.0,9,39,38.4,16.8,33.6,63,63,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
1000512,60,Alice,60,Physical,Practiced Perfection,60,12,12,11,12,7,11,10564,3179,936,86,19.4,64.4,184,339,0.0,27,120,0,40.0,9,45,19.2,14.4,14.4,27,99,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
1000512,60,Yuzuha,60,Physical,Metanukimorphosis,60,12,12,10,11,7,10,12089,3085,943,86,24.2,88.4,171,192,0.0,18,216,0,0.0,12,27,19.2,19.2,38.4,18,99,Percent ATK,Percent ATK,Anomaly Mastery,"4p Moonlight Lullaby, Phaethon's Melody"
1000513,60,Miyabi,60,Ice,Hailstorm Shrine,60,12,12,12,12,7,12,10216,2961,863,86,72.2,176.4,116,256,24.0,27,120,0,10.0,3,33,9.6,43.2,62.4,27,18,CRIT DMG,PEN Ratio,Percent ATK,"4p Branch & Blade Song, Polar Metal"
1000513,60,Alice,60,Physical,Practiced Perfection,60,12,12,12,12,7,12,10446,2673,835,86,19.4,74.0,184,429,0.0,54,120,0,40.0,6,18,0.0,14.4,24.0,54,189,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
1000513,60,Burnice,60,Fire,Flamemaker Shaker,60,11,12,11,12,7,12,10898,3131,812,83,17.0,64.4,118,398,24.0,18,249,0,0.0,15,45,4.8,12.0,14.4,18,126,Anomaly Proficiency,PEN Ratio,Energy Regen,"4p Chaos Jazz, Freedom Blues"
1000513,60,Yanagi,60,Electric,Timeweaver,60,12,12,11,12,7,11,11371,2918,914,86,7.4,50.0,204,428,24.0,54,120,0,0.0,12,33,14.4,2.4,0.0,54,162,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"Chaos Jazz, Freedom Blues, Phaethon's Melody"
1000513,60,Vivian,60,Ether,Flight of Fancy,60,12,12,12,12,7,12,10676,2682,879,86,21.8,69.2,155,510,0.0,27,120,0,30.0,9,15,4.8,16.8,19.2,27,180,Anomaly Proficiency,Ether DMG Bonus,Percent ATK,"4p Phaethon's Melody, Chaos Jazz"
1000513,60,Jane,60,Physical,Sharpened Stinger,60,12,12,12,12,7,12,11035,2482,877,86,14.6,83.6,192,479,24.0,0,120,0,10.0,12,36,14.4,9.6,33.6,0,153,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"4p Fanged Metal, Chaos Jazz"
1000514,60,Astra Yao,60,Ether,Bashful Demon,60,1,12,1,12,7,7,12291,3504,899,83,17.0,88.4,93,110,0.0,36,280,0,0.0,12,36,19.2,12.0,38.4,36,18,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
1000514,60,Vivian,60,Ether,Flight of Fancy,60,12,12,7,12,7,7,10558,2462,1008,86,9.8,64.4,198,465,0.0,27,120,0,30.0,6,30,33.6,4.8,14.4,27,135,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
1000514,60,Yixuan,60,Ether,Steel Cushion,60,12,12,11,12,7,11,16017,2050,661,93,87.4,150.8,92,90,0.0,54,0,2216,30.0,21,9,4.8,36.0,52.8,54,0,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
1000514,60,Yuzuha,60,Physical,Kaboom the Cannon,60,12,12,1,12,7,7,12160,3021,1090,86,19.4,59.6,171,156,0.0,45,204,0,0.0,9,33,43.2,14.4,9.6,45,63,Percent ATK,Percent ATK,Anomaly Mastery,"4p Moonlight Lullaby, Phaethon's Melody"
1000514,60,Lucia,60,Ether,Weeping Cradle,60,7,12,1,12,7,7,22003,1901,980,83,29.0,74.0,96,131,24.0,9,187,0,0.0,27,6,24.0,24.0,24.0,9,36,Percent HP,Percent HP,Percent HP,"4p Moonlight Lullaby, Yunkui Tales"
1000514,60,Dialyn,60,Physical,Steam Oven,60,12,12,7,12,7,11,10922,2214,915,110,85.0,126.8,94,120,0.0,27,252,0,0.0,3,9,4.8,33.6,76.8,27,27,CRIT Rate,Percent ATK,Energy Regen,"4p King of the Summit, Woodpecker Electro"
1000515,60,Miyabi,60,Ice,Hailstorm Shrine,60,12,12,8,12,7,10,11454,2590,1009,86,77.8,142.8,116,238,0.0,9,120,0,30.0,6,9,28.8,16.8,76.8,9,0,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
1000515,60,Yixuan,60,Ether,Qingming Birdcage,60,12,12,12,12,7,5,18865,2065,709,93,67.4,123.6,92,117,0.0,27,0,2505,30.0,21,6,19.2,24.0,57.6,27,27,CRIT Rate,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
1000515,60,Astra Yao,60,Ether,Elegant Vanity,60,7,12,7,12,7,11,12032,3481,901,83,24.2,83.6,93,155,0.0,54,280,0,0.0,9,15,9.6,19.2,33.6,54,63,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
1000515,60,Evelyn,60,Fire,Heartstring Nocturne,60,12,12,6,12,7,11,11848,2841,944,93,70.6,146.0,92,99,0.0,18,120,0,40.0,21,18,14.4,19.2,48.0,18,9,CRIT DMG,Fire DMG Bonus,Percent ATK,"4p Woodpecker Electro, Inferno Metal"
1000515,60,Lucia,60,Ether,Dreamlit Hearth,60,11,12,5,11,6,11,24292,1819,920,83,41.0,74.0,96,149,0.0,36,187,0,0.0,24,0,24.0,36.0,24.0,36,54,Percent HP,Percent HP,Percent HP,"4p Moonlight Lullaby, Yunkui Tales"
1000515,60,Trigger,60,Electric,Precious Fossilized Core,60,12,11,1,12,7,10,11787,2018,915,174,63.4,93.2,96,113,0.0,45,120,0,30.0,21,21,14.4,26.4,43.2,45,18,CRIT Rate,Electric DMG Bonus,Impact,"4p Shadow Harmony, Woodpecker Electro"
1000516,57,Miyabi,60,Ice,Hailstorm Shrine,60,12,12,10,12,7,10,10545,2853,1025,86,72.2,114.0,116,256,32.0,18,120,0,0.0,0,24,24.0,19.2,48.0,18,18,CRIT Rate,PEN Ratio,Percent ATK,"4p Branch & Blade Song, Puffer Electro"
1000516,57,Lycaon,60,Ice,Steam Oven,60,6,11,1,8,6,10,12186,1784,1096,169,50.6,78.8,91,126,0.0,27,180,0,30.0,12,3,43.2,21.6,28.8,27,36,CRIT Rate,Ice DMG Bonus,Impact,"4p King of the Summit, Shockstar Disco"
1000516,57,Soukaku,60,Ice,Bashful Demon,58,1,10,1,4,7,4,11894,2503,1119,86,12.2,59.6,128,263,0.0,54,156,0,0.0,18,12,24.0,7.2,9.6,54,45,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Freedom Blues, Phaethon's Melody"
1000516,57,Orphie & Magus,60,Fire,Bellicose Blaze,60,8,12,8,12,7,10,11970,2568,1046,93,33.8,141.2,92,144,0.0,9,280,0,30.0,24,6,38.4,28.8,43.2,9,54,CRIT DMG,Fire DMG Bonus,Percent ATK,"4p Shadow Harmony, Swing Jazz"
1000516,57,Lighter,60,Fire,Blazing Laurel,55,10,10,8,8,7,10,11915,2306,1061,194,55.4,64.4,91,135,0.0,0,120,0,30.0,15,30,38.4,26.4,14.4,0,45,CRIT Rate,Fire DMG Bonus,Impact,"4p King of the Summit, Shockstar Disco"
1000516,57,Astra Yao,60,Ether,Bashful Demon,60,1,12,1,8,7,8,11584,3387,1033,83,33.8,74.0,93,92,0.0,45,280,0,0.0,9,33,24.0,28.8,24.0,45,0,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
1000517,60,Harumasa,60,Electric,The Brimstone,60,6,8,12,11,7,7,10606,3152,872,90,41.0,170.0,80,122,0.0,45,120,0,40.0,12,15,4.8,21.6,72.0,45,27,CRIT DMG,Electric DMG Bonus,Percent ATK,"4p Shadow Harmony, Thunder Metal"
1000517,60,Evelyn,60,Fire,Heartstring Nocturne,60,11,11,9,12,7,9,13109,3166,841,93,70.6,166.8,92,117,0.0,9,120,0,10.0,30,9,0.0,19.2,52.8,9,27,CRIT DMG,Percent ATK,Percent ATK,"Branch & Blade Song, Inferno Metal, Woodpecker Electro"
1000517,60,Jane,60,Physical,Sharpened Stinger,60,9,10,10,9,7,8,11128,3109,950,86,12.2,54.8,192,357,0.0,18,120,0,40.0,6,33,24.0,7.2,4.8,18,153,Percent ATK,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Astral Voice"
1000517,60,Yanagi,60,Electric,Timeweaver,60,11,11,6,7,7,6,11259,3089,974,86,14.6,50.0,159,392,0.0,72,120,0,30.0,12,9,14.4,9.6,0.0,72,126,Anomaly Proficiency,Electric DMG Bonus,Percent ATK,"Chaos Jazz, Phaethon's Melody, Freedom Blues"
1000517,60,Billy,60,Physical,Marcato Desire,60,7,7,4,7,7,3,9522,2263,1069,91,73.8,162.0,92,100,0.0,27,120,0,30.0,6,0,28.8,26.4,48.0,27,9,CRIT DMG,Physical DMG Bonus,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
1000517,60,Koleda,60,Fire,Steam Oven,60,8,11,9,9,7,8,12107,2319,850,166,53.0,93.2,97,150,0.0,18,180,0,0.0,15,15,9.6,24.0,43.2,18,54,CRIT Rate,Percent ATK,Impact,"4p King of the Summit, Shockstar Disco"
1000518,60,Yixuan,60,Ether,Qingming Birdcage,60,11,11,8,11,7,9,19367,2297,691,93,45.8,147.6,92,90,0.0,9,0,2625,30.0,27,18,4.8,26.4,33.6,9,0,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
1000518,60,Evelyn,60,Fire,Heartstring Nocturne,60,11,11,8,11,7,8,10212,2962,1002,93,85.0,162.0,92,108,24.0,9,120,0,0.0,0,30,24.0,33.6,48.0,9,18,CRIT DMG,PEN Ratio,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
1000518,60,Lucia,60,Ether,Kaboom the Cannon,60,11,11,5,11,7,11,22787,2022,952,83,14.6,50.0,96,113,0.0,54,265,0,0.0,27,18,19.2,9.6,0.0,54,18,Percent HP,Percent HP,Percent HP,"4p Moonlight Lullaby, Yunkui Tales"
1000518,60,Yanagi,60,Electric,Weeping Gemini,60,11,11,8,11,7,9,10456,2651,1002,86,24.2,69.2,192,383,0.0,9,120,0,30.0,6,33,28.8,19.2,19.2,9,117,Anomaly Proficiency,Electric DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
1000518,60,Dialyn,60,Physical,The Restrained,60,11,11,8,11,7,8,11346,2131,885,129,79.4,74.0,94,111,0.0,18,216,0,30.0,0,18,4.8,36.0,24.0,18,18,CRIT Rate,Physical DMG Bonus,Energy Regen,"4p King of the Summit, Moonlight Lullaby"
1000518,60,Miyabi,60,Ice,Roaring Ride,60,11,11,11,11,7,8,10097,3058,906,86,58.6,147.6,116,283,0.0,9,120,0,30.0,0,21,19.2,21.6,81.6,9,45,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
1000519,60,Evelyn,60,Fire,Heartstring Nocturne,60,12,12,11,12,7,11,10904,2647,1003,93,77.8,190.8,92,108,24.0,18,120,0,0.0,6,12,19.2,26.4,76.8,18,18,CRIT DMG,PEN Ratio,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
1000519,60,Yixuan,60,Ether,Qingming Birdcage,60,12,12,12,12,7,12,20121,1998,685,93,53.0,152.4,92,117,0.0,0,0,2611,30.0,36,3,0.0,33.6,38.4,0,27,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
1000519,60,Miyabi,60,Ice,Hailstorm Shrine,60,12,12,11,12,7,11,11012,2823,820,86,75.4,162.0,116,301,0.0,0,120,0,30.0,9,21,0.0,38.4,48.0,0,63,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
1000519,60,Vivian,60,Ether,Weeping Gemini,60,12,12,9,11,7,11,11018,2518,952,86,17.0,64.4,198,357,0.0,36,120,0,30.0,12,18,14.4,12.0,14.4,36,117,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
1000519,60,Astra Yao,60,Ether,Bashful Demon,60,1,12,1,12,7,5,11593,3418,1016,83,26.6,78.8,93,155,0.0,0,249,0,0.0,0,21,28.8,21.6,28.8,0,63,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Hormone Punk"
1000519,60,Ellen,60,Ice,The Brimstone,60,12,12,9,11,7,9,10433,3958,893,93,41.8,94.8,94,93,0.0,18,120,0,0.0,0,24,9.6,14.4,28.8,18,0,,Percent ATK,Percent ATK,"Branch & Blade Song, Woodpecker Electro, Flex"
1000520,60,Miyabi,60,Ice,Hailstorm Shrine,60,12,12,12,12,7,12,10097,2696,935,86,65.8,176.4,116,274,0.0,54,120,0,30.0,0,12,24.0,28.8,62.4,54,36,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
1000520,60,Soukaku,60,Ice,Bashful Demon,60,12,12,12,12,7,12,12263,3505,924,86,19.4,83.6,93,186,0.0,36,187,0,0.0,24,18,24.0,14.4,33.6,36,90,Percent ATK,Percent ATK,Percent ATK,"4p Moonlight Lullaby, Hormone Punk"
1000520,60,Burnice,60,Fire,Flamemaker Shaker,60,12,12,12,12,7,12,9904,2828,1015,83,19.4,64.4,153,371,0.0,27,156,0,30.0,0,21,33.6,14.4,14.4,27,99,Anomaly Proficiency,Fire DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
1000520,60,Ellen,60,Ice,Deep Sea Visitor,60,12,12,12,12,7,12,11018,3566,879,93,75.4,150.8,94,102,0.0,9,120,0,10.0,12,30,4.8,24.0,52.8,9,9,CRIT DMG,Percent ATK,Percent ATK,"4p Polar Metal, Woodpecker Electro"
1000520,60,Lucy,60,Fire,Kaboom the Cannon,60,11,11,11,11,7,11,11009,3301,913,86,26.6,78.8,94,120,0.0,45,265,0,0.0,0,21,19.2,21.6,28.8,45,27,Percent ATK,Percent ATK,Percent ATK,"4p Astral Voice, Swing Jazz"
1000520,60,Nicole,60,Ether,The Vault,60,11,11,11,11,7,11,12708,2447,1029,88,5.0,83.6,124,239,0.0,0,265,0,0.0,18,30,33.6,0.0,33.6,0,54,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Moonlight Lullaby, Phaethon's Melody"
1000521,60,Ellen,60,Ice,Deep Sea Visitor,60,12,12,10,12,7,8,9985,2816,966,93,85.0,155.6,94,129,0.0,27,120,0,40.0,0,18,19.2,33.6,57.6,27,36,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Polar Metal, Woodpecker Electro"
1000521,60,Vivian,60,Ether,Flight of Fancy,60,12,12,8,12,7,8,10676,2367,1023,86,14.6,59.6,198,474,0.0,18,120,0,30.0,9,24,33.6,9.6,9.6,18,144,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
1000521,60,Dialyn,60,Physical,Hellfire Gears,60,10,12,2,12,7,10,10898,2180,987,129,92.2,64.4,94,129,0.0,45,192,0,30.0,0,24,28.8,40.8,14.4,45,36,CRIT Rate,Physical DMG Bonus,Energy Regen,"4p King of the Summit, Woodpecker Electro"
1000521,60,Jane,60,Physical,Sharpened Stinger,60,12,12,10,12,7,8,10913,2339,908,86,26.6,78.8,192,434,0.0,18,120,0,40.0,9,27,9.6,21.6,28.8,18,108,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
1000521,60,Soldier 0 - Anby,60,Electric,Severed Innocence,60,12,12,11,12,7,11,10446,2890,972,93,65.8,189.2,94,120,0.0,18,120,0,30.0,6,21,28.8,38.4,43.2,18,27,CRIT DMG,Electric DMG Bonus,Percent ATK,"4p Shadow Harmony, Woodpecker Electro"
1000521,60,Yixuan,60,Ether,Qingming Birdcage,60,11,12,10,12,7,10,18919,2356,682,93,48.2,176.4,92,108,0.0,0,0,2597,30.0,27,24,9.6,28.8,62.4,0,18,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
1000522,60,Lucia,60,Ether,Weeping Cradle,60,7,12,7,12,7,7,22675,2001,806,83,14.6,69.2,96,194,24.0,18,187,0,0.0,27,9,4.8,9.6,19.2,18,99,Percent HP,Percent HP,Percent HP,"4p Moonlight Lullaby, Yunkui Tales"
1000522,60,Yixuan,60,Ether,Qingming Birdcage,60,12,12,7,12,7,7,21041,2190,718,93,48.2,162.0,92,144,0.0,0,0,2761,0.0,21,9,14.4,28.8,48.0,0,54,CRIT DMG,Percent HP,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
1000522,60,Evelyn,60,Fire,Marcato Desire,60,11,11,2,12,6,4,11858,2609,928,93,76.2,147.6,92,144,0.0,27,192,0,0.0,24,18,19.2,28.8,33.6,27,54,CRIT DMG,Percent ATK,Energy Regen,"4p Woodpecker Electro, Branch & Blade Song"
